global_step,date,day_step,real_price,sim_price,best_bid,best_ask,spread_bps,imbalance,daily_sentiment,intraday_sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,total_volume,trade_count,fills_this_step
20,2024-01-01,20,44179.55,44618.91325919975,44595.133494275564,44642.69302412393,10.659051593678521,0.5240404942005886,0.3,0.07809610172147788,0.054434590423297465,0.15707954759246867,greed,35.1637490699573,201,9
21,2024-01-01,21,44179.55,44655.693269492476,44593.61601635643,44717.770522628525,27.802615340184815,0.5462662304035467,0.3,0.08366411246615633,0.04080867179076863,0.17131988669057363,greed,37.36015393972419,215,14
22,2024-01-01,22,44179.55,44713.530497100175,44708.59329696254,44718.467697237815,2.208369628945381,0.5045244424849779,0.3,0.08728702405434505,0.05791527191347039,0.16426110669546334,greed,38.3152810669584,222,7
23,2024-01-01,23,44179.55,44717.47477579935,44708.59329696254,44726.35625463614,3.9722631393338474,0.5118937807596786,0.3,0.07424716821101104,0.05391032172852255,0.15417994363217627,greed,40.081520175845014,231,9
24,2024-01-01,24,44179.55,44721.77654383247,44708.59329696254,44734.9597907024,5.895672260249974,0.5303956373480153,0.3,0.0992765533497203,0.05885707141115962,0.16796596399465608,greed,41.92551599525733,242,11
25,2024-01-01,25,44179.55,44790.30001383033,44787.617104209545,44792.98292345113,1.1979868944672176,0.5327857409693684,0.3,0.15009341767389411,0.057609356780305154,0.1687306214440138,greed,43.523238890927885,251,9
26,2024-01-01,26,44179.55,44806.86176064498,44787.617104209545,44826.10641708041,8.59004879129265,0.5276350750492379,0.3,0.137877635559558,0.04436880874433667,0.162495298436111,greed,45.49239733149335,261,10
27,2024-01-01,27,44179.55,44767.84498109993,44702.32467016399,44833.36529203588,29.271148058883632,0.5178198954803458,0.3,0.13276655406740676,0.04648690042010548,0.1536626386410202,greed,47.40646309515884,271,10
28,2024-01-01,28,44179.55,44832.17026637379,44830.9752407117,44833.36529203588,0.5331107795990577,0.4590729307755718,0.3,0.1489715636911836,0.05295380241082725,0.15001561130985946,greed,47.931670354521344,278,7
29,2024-01-01,29,44179.55,44846.34743133647,44830.9752407117,44861.71962196125,6.855492812793082,0.47067778718414055,0.3,0.1439591145828864,0.04609562516316058,0.15493967559428826,greed,49.60844137016967,287,9
30,2024-01-01,30,44179.55,44899.3560347953,44895.58313921032,44903.12893038028,1.680601201520177,0.48063039861740686,0.3,0.11836418938034826,0.04538824667597043,0.15732376566743322,greed,51.1366574475472,295,8
31,2024-01-01,31,44179.55,44908.75947814652,44895.58313921032,44921.935817082725,5.868048500700221,0.5078394933060221,0.3,0.1804010387719391,0.044375284391461406,0.16674306006052023,greed,53.043440254418094,306,11
32,2024-01-01,32,44179.55,44918.97621418329,44895.58313921032,44942.36928915626,10.415675932339411,0.5098258347319751,0.3,0.16410616862718092,0.04493752125677203,0.17088912818519364,greed,54.969493325748765,316,10
33,2024-01-01,33,44179.55,44893.09807809497,44830.9752407117,44955.22091547824,27.675896760434554,0.5196271960213728,0.3,0.15976609562963048,0.042961738599067996,0.17993221455146824,greed,56.801910713151784,327,11
34,2024-01-01,34,44179.55,44971.97721660966,44960.09870590824,44983.85572731108,5.282627732468036,0.47219927922895777,0.3,0.14995416560214717,0.05268702689402728,0.170421163546643,greed,57.29538590354576,332,5
35,2024-01-01,35,44179.55,44984.66288073578,44960.09870590824,45009.22705556331,10.921133228300004,0.46835984483009635,0.3,0.14827544733830889,0.04895566329146184,0.16658679267213983,greed,58.96787189536036,340,8
36,2024-01-01,36,44179.55,44991.73316331093,44960.09870590824,45023.367620713616,14.062342203115973,0.48312664763004304,0.3,0.13319536332017495,0.04484319876554852,0.17409419269139687,greed,60.77637178741318,349,9
37,2024-01-01,37,44179.55,45032.233523695446,45026.11029276326,45038.35675462763,2.7194879991745737,0.48646554323757485,0.3,0.13824901473202333,0.05966846281789686,0.16196473327333658,greed,62.15620250037333,359,10
38,2024-01-01,38,44179.55,45052.450289388995,45026.11029276326,45078.79028601473,11.693036208482773,0.49738187042496834,0.3,0.14967258790625304,0.05016397553481437,0.17087438420372644,greed,63.87523282297485,369,10
39,2024-01-01,39,44179.55,45062.07982811805,45026.11029276326,45098.049363472834,15.964436391745217,0.5032980243896001,0.3,0.16057510294047644,0.046519178104037696,0.15660723142696645,greed,66.03744904061537,381,12
40,2024-01-01,40,44179.55,45070.90170295998,45026.11029276326,45115.693113156696,19.875976962660342,0.5032980243896001,0.3,0.17726782493475418,0.041923531021828414,0.1782156979346881,greed,67.53744904061537,387,6
41,2024-01-01,41,44179.55,45149.18538847178,45141.55660224594,45156.81417469762,3.3793682699699303,0.4884692628254091,0.3,0.18665070505823228,0.0503550270105496,0.17513130317721984,greed,69.10016635693106,398,11
42,2024-01-01,42,44179.55,45158.027014459476,45141.55660224594,45174.49742667301,7.294566792416958,0.5083917816846945,0.3,0.20636978749146148,0.05082895947655132,0.17087353198035246,greed,71.28836076219989,406,8
43,2024-01-01,43,44179.55,45080.1883356663,44959.276663170356,45201.10000816225,53.64293138956723,0.5215320003917093,0.3,0.21819914812410388,0.043499098541918725,0.17946505029988305,greed,73.4170059869184,417,11
44,2024-01-01,44,44179.55,45181.53137746938,45165.44677299936,45197.61598193939,7.11999083680146,0.4639428257871116,0.3,0.17716864174119284,0.05930838702577587,0.16674880360821293,greed,73.75719717475876,422,5
45,2024-01-01,45,44179.55,45184.707087266,45160.56059149468,45208.853583037315,10.687906297448524,0.4577620900859386,0.3,0.17683134740499326,0.04377414216682759,0.15836614057776546,greed,76.16117486382683,437,15
46,2024-01-01,46,44179.55,45193.18680196116,45160.56059149468,45225.813012427636,14.43855270018823,0.46433677851829397,0.3,0.19047126712212134,0.048090162542443804,0.1766331029628288,greed,77.76847385142523,445,8
47,2024-01-01,47,44179.55,45261.31358289784,45245.33203894316,45277.295126852514,7.061900192271548,0.44176900398888913,0.3,0.1958582862404488,0.05871269988441895,0.1735602195334183,greed,78.81928165087095,449,4
48,2024-01-01,48,44179.55,45227.32188200147,45160.56059149468,45294.08317250827,29.52254864038836,0.4716759573645741,0.3,0.20835241334630195,0.05880266884915557,0.17920991510265952,greed,81.51888847190224,465,16
49,2024-01-01,49,44179.55,45298.360172522225,45296.52592646246,45300.194418581996,0.8098509759651425,0.45169017301437947,0.3,0.238289049158181,0.04610727720688787,0.16456841260758678,greed,82.32526903732598,473,8
50,2024-01-02,0,44946.91,45308.77870501931,45296.52592646246,45321.03148357615,5.408567128510167,0.5175861194620743,0.42,0.4020131808696656,0.040361507272310415,0.16481681145550303,greed,85.55161346168971,490,17
51,2024-01-02,1,44946.91,45324.082898114444,45291.55760472875,45356.60819150014,14.352322785576055,0.5710658771421924,0.42,0.3824975639856501,0.0473293756916572,0.17232511569169687,greed,88.2388145821235,504,14
52,2024-01-02,2,44946.91,45404.35936992506,45397.76809478823,45410.950645061894,2.903366649501258,0.5938417560466204,0.42,0.3460499149448069,0.050176281536775204,0.16908997854557686,greed,90.11119341059828,514,10
53,2024-01-02,3,44946.91,45425.666701378854,45397.76809478823,45453.565307969475,12.283190811054942,0.6569344420265777,0.42,0.3545434878193292,0.05179741695121088,0.17936678574825027,greed,92.88791926443875,529,15
54,2024-01-02,4,44946.91,45463.31191746195,45397.76809478823,45528.855740135674,28.833721042019345,0.7545939139985341,0.42,0.3582993834072896,0.047001568153893516,0.16935310086091693,greed,95.60125576344916,542,13
55,2024-01-02,5,44946.91,45607.65561411011,45583.62764702614,45631.683581194084,10.536813068084937,0.8131015270716807,0.42,0.3428749379128128,0.057283351301438065,0.15690555804724665,greed,97.78602997629037,555,13
56,2024-01-02,6,44946.91,45704.338408569136,45583.62764702614,45825.049170112135,52.82245219870304,0.9060780790211018,0.42,0.38526620505132825,0.040872075435088674,0.17983651532392023,greed,100.4781903978877,570,15
57,2024-01-02,7,44946.91,45893.21779448033,45876.307062036096,45910.12852692457,7.369599804471063,0.8854745344328616,0.42,0.3671158485828585,0.04559120683593517,0.17650482066798776,greed,101.75200525835565,579,9
58,2024-01-02,8,44946.91,46119.91870431567,46089.679650971404,46150.15775765994,13.113229248358195,0.9035264654569437,0.42,0.36352685098655435,0.05960663167432091,0.15226038768018385,greed,103.68729423490376,590,11
59,2024-01-02,9,44946.91,46344.48386996839,46314.44115431441,46374.52658562237,12.964958564766228,0.9140635200030647,0.42,0.3092895740129069,0.04381822062300692,0.1580542457067047,greed,105.45728216886141,600,10
60,2024-01-02,10,44946.91,46557.607719114814,46544.68850029737,46570.526937932256,5.5497777701056,0.8969754238543957,0.42,0.2529992516478596,0.05688426281452623,0.17790050504432495,greed,106.89829509579829,608,8
61,2024-01-02,11,44946.91,46788.425446730296,46782.734722322064,46794.11617113852,2.4325351211946993,0.8704343142478352,0.42,0.24333895944621617,0.044178374352307204,0.1701343055047215,greed,108.2103729224564,616,8
62,2024-01-02,12,44946.91,47011.757209587144,46990.54333028417,47032.971088890125,9.024925066468684,0.8708168812728172,0.42,0.21389111242077272,0.04645101528477201,0.17546009384774022,greed,109.90021254384935,625,9
63,2024-01-02,13,44946.91,47119.81915465019,46990.54333028417,47249.09497901621,54.87110378829326,0.8770482573339982,0.42,0.198486764317342,0.05417821993820238,0.16658459930723724,greed,111.72846666524656,636,11
64,2024-01-02,14,44946.91,47354.334192744165,47347.26697442581,47361.40141106253,2.984824278003484,0.874339809902967,0.42,0.18629922038647756,0.05223027421731361,0.15244782541200722,greed,113.4984218933926,645,9
65,2024-01-02,15,44946.91,47608.7188230772,47589.61961503592,47627.81803111849,8.02340769230243,0.9239998603839261,0.42,0.4144919690161788,0.052999278615555305,0.1710590063177311,greed,115.71395421431366,657,12
66,2024-01-02,16,44946.91,47858.40781413975,47856.02891796952,47860.78671030998,0.9941392866510897,0.9087879806202203,0.42,0.3986886952780889,0.04751165905279888,0.15281945819522608,greed,117.03898916549241,664,7
67,2024-01-02,17,44946.91,48105.121062757535,48079.896230015045,48130.34589550002,10.48737938298826,0.9154895060573007,0.42,0.3833434441913265,0.040718845475934844,0.1639679405439738,greed,119.08206519375389,677,13
68,2024-01-02,18,44946.91,48346.384933475834,48315.41496053909,48377.35490641258,12.811701631613827,0.8999808729470127,0.42,0.33023916967258393,0.04061000499878099,0.15112044566247643,greed,120.75235485003087,683,6
69,2024-01-02,19,44946.91,48598.174543105604,48593.45975680496,48602.88932940625,1.9403141558186487,0.9010138852395452,0.42,0.3253613435440582,0.04720381282822526,0.15381181537955654,greed,122.38194252414736,694,11
70,2024-01-02,20,44946.91,48868.538022887515,48866.173859720424,48870.90218605461,0.9675604234311748,0.8811684176451756,0.42,0.34503281201230995,0.05245780951638,0.15256042394981303,greed,123.74183880779519,703,9
71,2024-01-02,21,44946.91,49126.89099499833,49100.985407302425,49152.79658269423,10.546398182836475,0.9069008815637829,0.42,0.33410055081250056,0.05062709263136296,0.1662190536483032,greed,125.66029217437588,712,9
72,2024-01-02,22,44946.91,49424.38294210247,49404.95714726886,49443.80873693607,7.860814309553003,0.8887236428546691,0.42,0.3489592055502846,0.050326006966023906,0.15968869418823736,greed,127.0742607393047,721,9
73,2024-01-02,23,44946.91,49704.71468850959,49672.27057915486,49737.15879786433,13.054741208377127,0.8860327471117726,0.42,0.35163860454735363,0.04541664502524149,0.16316914262116908,greed,128.8266109592436,732,11
74,2024-01-02,24,44946.91,50002.506575071886,49970.17480033916,50034.83834980461,12.932061589425324,0.8857454894266632,0.42,0.32203836253748314,0.04312874085342172,0.15750728694493785,greed,130.41935699557925,737,5
75,2024-01-02,25,44946.91,50002.362274807325,49672.27057915486,50332.453970459785,132.0304404173214,0.8875501251041266,0.42,0.34406056089589787,0.05429191845400125,0.16980592130153194,greed,132.17275721469878,747,10
76,2024-01-02,26,44946.91,50305.699282431255,50285.410940495516,50325.98762436699,8.0660212362157,0.7955487438288015,0.42,0.33820043011551626,0.0483920012485558,0.15743192968503472,greed,132.38274796910554,749,2
77,2024-01-02,27,44946.91,50310.75271917773,50285.410940495516,50336.09449785996,10.074100391092392,0.8223968106671913,0.42,0.3584074068335545,0.05515692220928738,0.15043180465889266,greed,134.57210187692414,758,9
78,2024-01-02,28,44946.91,50590.20953708998,50557.9240622432,50622.49501193676,12.763526833432024,0.7933688691973039,0.42,0.33881882692606563,0.049832317502336645,0.16420415312341696,greed,135.71159862313522,764,6
79,2024-01-02,29,44946.91,50613.843835104824,50557.9240622432,50669.76360796646,22.096631523901767,0.827934733465198,0.42,0.36337705784290514,0.048677032984759463,0.16195514203192118,greed,137.8299780851511,777,13
80,2024-01-02,30,44946.91,50906.36127221632,50906.145474427525,50906.57707000512,0.08478224858550443,0.7992123162991703,0.42,0.3789007050957963,0.04749225229252942,0.1687757974714271,greed,138.80655772884384,783,6
81,2024-01-02,31,44946.91,50931.110965024876,50906.145474427525,50956.07645562223,9.803630874847919,0.8153309288950255,0.42,0.38847591072924137,0.05712979682376645,0.16976080894856835,greed,140.94737216280436,792,9
82,2024-01-02,32,44946.91,51231.419087758666,51197.31807977001,51265.52009574732,13.312536953247411,0.8491294969599393,0.42,0.36657916913968625,0.058804604828499155,0.16726422533627636,greed,142.9410560613196,803,11
83,2024-01-02,33,44946.91,51259.71640127708,51197.31807977001,51322.11472278416,24.34594878309486,0.8834510416070671,0.42,0.3521391843680608,0.05286576436884707,0.16374758671474549,greed,145.07624683417896,815,12
84,2024-01-02,34,44946.91,51597.09734367413,51589.27892756741,51604.91575978085,3.030564318238939,0.8286650386394275,0.42,0.3516622361865741,0.059223811276478286,0.1771605192586819,greed,145.79260041059774,821,6
85,2024-01-02,35,44946.91,51617.05301037488,51589.27892756741,51644.82709318236,10.761591833571845,0.8408224666135286,0.42,0.33891546088071167,0.04138722601750331,0.1530233400413228,greed,147.49665004764634,830,9
86,2024-01-02,36,44946.91,51944.56271860801,51933.77822711704,51955.347210098975,4.152308124870318,0.8105208564002007,0.42,0.31629525947159326,0.05689750621938909,0.15069815807207476,greed,149.1273410407716,839,9
87,2024-01-02,37,44946.91,51971.97521705614,51933.77822711704,52010.17220699523,14.69907186693103,0.8207393408685303,0.42,0.30981769875014825,0.045637095495468,0.1535449448286497,greed,150.97974237450347,849,10
88,2024-01-02,38,44946.91,52308.39914708999,52297.139188977606,52319.65910520239,4.30521992490258,0.8060477435854864,0.42,0.31887615075206727,0.05470142087607772,0.17410442791154546,greed,152.55679428818996,860,11
89,2024-01-02,39,44946.91,52324.49540715663,52297.139188977606,52351.85162533566,10.456371520129032,0.8104504283272119,0.42,0.33703954062610797,0.043548790875594455,0.17251844254922574,greed,154.42031157817834,868,8
90,2024-01-02,40,44946.91,52653.96903321223,52624.73870247266,52683.199363951804,11.10280241975037,0.804064776940044,0.42,0.2885821543248615,0.04681607080506036,0.17792271976810695,greed,156.13120210650158,877,9
91,2024-01-02,41,44946.91,52666.716809150596,52624.73870247266,52708.69491582853,15.941037991811509,0.8120359909884316,0.42,0.25631253680673827,0.04857988054750037,0.17252613203374492,greed,157.8805055238089,883,6
92,2024-01-02,42,44946.91,52300.09845786395,51580.6730531788,53019.52386254909,275.11435958949767,0.8134438125700351,0.42,0.2435229760706385,0.05010504744895714,0.17479372398323223,greed,159.87354937929157,896,13
93,2024-01-02,43,44946.91,52645.69738301006,52618.36976093014,52673.02500508999,10.381711493386476,0.7639809706001628,0.42,0.24540313958302398,0.057910464569924006,0.1616760503620249,greed,160.4019235820247,901,5
94,2024-01-02,44,44946.91,52987.19551327981,52954.86716401053,53019.52386254909,12.202325092361894,0.7578526851085631,0.42,0.23644201637895074,0.05901214293875112,0.16720313664369857,greed,161.8542117740235,909,8
95,2024-01-02,45,44946.91,52997.172917477415,52954.86716401053,53039.4786709443,15.96528687775819,0.7665879936425715,0.42,0.2215359210828881,0.048968910439566395,0.15879632315094194,greed,163.66612420120344,919,10
96,2024-01-02,46,44946.91,53006.77104076826,52954.86716401053,53058.674917526,19.58386664141948,0.7777234563124332,0.42,0.2444807874101708,0.05583158087451697,0.17368854428383662,greed,165.37166236471265,927,8
97,2024-01-02,47,44946.91,53344.735277363485,53327.52248163893,53361.94807308804,6.453418743220577,0.7347745300209461,0.42,0.21709949928488326,0.04988840609405163,0.15172676280049932,greed,166.42196050422564,934,7
98,2024-01-02,48,44946.91,53359.65460950021,53327.52248163893,53391.7867373615,12.043604141157289,0.742579466194161,0.42,0.17458919438378934,0.047018300251041575,0.15351201049282817,greed,168.1242155275117,942,8
99,2024-01-02,49,44946.91,53363.47604097548,53327.52248163893,53399.429600312025,13.474969025233671,0.7464046016463213,0.42,0.21353890527674477,0.05523021263434945,0.1685465418994878,greed,169.79043205897355,950,8
100,2024-01-03,0,42845.23,51811.63200439657,51733.95339569433,51889.310613098816,29.985007496252237,0.03012412492492197,0.4,0.3713339318619488,0.05412484454312992,0.152440463419257,greed,1.8665081254204348,7,7
101,2024-01-03,1,42845.23,51863.417743531405,51733.95339569433,51992.882091368476,49.92511233150335,0.038141603089348705,0.4,0.35827699322630324,0.05973279157002351,0.1612281238726836,greed,3.6575014156347248,15,8
102,2024-01-03,2,42845.23,51937.103583130855,51733.95339569433,52140.25377056739,78.22930946134407,0.06857873802047339,0.4,0.36553638067185146,0.05972002127645742,0.17260134555776824,greed,5.706154943344393,24,9
103,2024-01-03,3,42845.23,51953.30366408045,51733.95339569433,52172.65393246658,84.44131668869436,0.09740380890891391,0.4,0.3394351079931599,0.041670014333973375,0.1733144074778231,greed,7.437139385973661,33,9
104,2024-01-03,4,42845.23,52190.49259377236,52181.47544836785,52199.50973917687,3.4554743426920993,0.10792900988158217,0.4,0.28475007849440115,0.04222394964612303,0.16477875312872578,greed,8.676613496905388,40,7
105,2024-01-03,5,42845.23,52208.584827372615,52181.47544836785,52235.69420637739,10.385027326217614,0.1106047040391047,0.4,0.5219703212968165,0.05481947721821337,0.17301584559325714,greed,10.478016000837341,49,9
106,2024-01-03,6,42845.23,52227.77495402828,52181.47544836785,52274.07445968871,17.729840377532454,0.12807865875431917,0.4,0.5008671450516073,0.0447501294258494,0.16200668678616073,greed,12.231755313221873,58,9
107,2024-01-03,7,42845.23,52503.213654574756,52498.23178262121,52508.1955265283,1.897739816965607,0.15033872802519355,0.4,0.4854438978413336,0.04165782643386708,0.16585110363891628,greed,13.659465850289989,66,8
108,2024-01-03,8,42845.23,52511.26273415156,52498.23178262121,52524.293685681914,4.96310728474544,0.18839836172988547,0.4,0.4840758407238548,0.051120100772851694,0.1596805916483275,greed,15.472050084473649,76,10
109,2024-01-03,9,42845.23,52386.9871288696,52181.47544836785,52592.49880937136,78.45905701589884,0.14992950990135234,0.4,0.44994132632815087,0.05849286660447192,0.17757347145835978,greed,17.69613013995226,90,14
110,2024-01-03,10,42845.23,52675.87819155785,52657.99883759035,52693.75754552535,6.788440774535768,0.11930014442919551,0.4,0.4418186741509426,0.04332430863818506,0.15650427319759472,greed,18.152286457263333,91,1
111,2024-01-03,11,42845.23,52732.94084420323,52648.90951717619,52816.97217123027,31.870525588666844,0.11729097049123444,0.4,0.39631037717104894,0.05991662750058742,0.17090775167591443,greed,19.91458343774501,100,9
112,2024-01-03,12,42845.23,52742.764708509465,52639.285855008726,52846.2435620102,39.23907063750884,0.11879994866944033,0.4,0.40541443290493506,0.059174048148156924,0.15173591693273122,greed,22.180566199381303,112,12
113,2024-01-03,13,42845.23,52816.36608919241,52639.285855008726,52993.4463233761,67.05506163928278,0.08678315135954777,0.4,0.3708389900742849,0.04213512131871769,0.16006980194390888,greed,24.12332982273582,125,13
114,2024-01-03,14,42845.23,52390.91339592531,51733.95339569433,53047.87339615628,250.7915810767571,0.09556520123442215,0.4,0.3630095773396788,0.044587894914098994,0.15797813774892716,greed,25.95333723101341,136,11
115,2024-01-03,15,42845.23,52672.269308499104,52647.76462393112,52696.77399306708,9.304586603040075,0.055778160560789304,0.4,0.325891616540113,0.045198997257085254,0.16359722540486493,greed,26.130834287452153,137,1
116,2024-01-03,16,42845.23,52950.860251738886,52922.1542275029,52979.566275974874,10.842514776724473,0.0751270429741149,0.4,0.3478574074347868,0.042663702504474994,0.1522860113879749,greed,27.680345995717136,145,8
117,2024-01-03,17,42845.23,52985.01381182959,52922.1542275029,53047.87339615628,23.727306951331933,0.08465019425250127,0.4,0.30321963940299423,0.048332781154769584,0.16743487863542478,greed,29.511753446059856,154,9
118,2024-01-03,18,42845.23,53025.5985907621,52922.1542275029,53129.0429540213,39.016763981320786,0.14302376002927247,0.4,0.2957386773010462,0.04822510233170738,0.17332806851205676,greed,31.575421142560074,166,12
119,2024-01-03,19,42845.23,53092.37357290962,52922.1542275029,53262.59291831634,64.12195724230136,0.13878445985588678,0.4,0.3069079788698341,0.05970572101331009,0.16130216909813822,greed,33.12697710902968,173,7
120,2024-01-03,20,42845.23,52971.0967221591,52647.76462393112,53294.42882038708,122.07868752421828,0.14849801795280512,0.4,0.28390146408749645,0.051381629383314954,0.15190535488770004,greed,35.001437010982094,183,10
121,2024-01-03,21,42845.23,53267.481621583,53243.576017985644,53291.387225180355,8.975683801679581,0.1331515985338776,0.4,0.30423498704030205,0.042677042376012664,0.1504101589448099,greed,35.443284400116205,187,4
122,2024-01-03,22,42845.23,53282.664585048995,53243.576017985644,53321.753152112346,14.672151765592748,0.14522349412960683,0.4,0.2981851501817946,0.05499821498939944,0.1773949725677293,greed,37.419174155567575,193,6
123,2024-01-03,23,42845.23,53316.418167404336,53243.576017985644,53389.26031682303,27.32447224417051,0.16303748913698113,0.4,0.27867912132422906,0.05452241688143696,0.17271243606127368,greed,39.17852407559221,204,11
124,2024-01-03,24,42845.23,53348.05942243899,53243.576017985644,53452.54282689234,39.17046115060815,0.17730014980765194,0.4,0.24379677013297604,0.04502884879023597,0.15824195391077725,greed,40.82233200009988,212,8
125,2024-01-03,25,42845.23,53430.02700398007,53239.5950543204,53620.45895363973,71.28274505475353,0.212162498768841,0.4,0.22667238247816088,0.05756441334958384,0.17270997396516685,greed,42.919616384242595,226,14
126,2024-01-03,26,42845.23,53446.44150500023,53239.5950543204,53653.28795568006,77.40326384890501,0.24854494432486124,0.4,0.2239724248974628,0.056627429801250025,0.15923331719313147,greed,44.74392631334542,235,9
127,2024-01-03,27,42845.23,53462.702913551206,53239.5950543204,53685.81077278201,83.46299273030313,0.24621390365203197,0.4,0.21305453563642812,0.05935947530879646,0.15265224670096939,greed,46.27734050273152,242,7
128,2024-01-03,28,42845.23,53770.68380199702,53767.368010130514,53773.99959386351,1.2333084246085722,0.22783157852776212,0.4,0.2200233380718268,0.048410715573301503,0.17354004791832928,greed,47.66222509130582,252,10
129,2024-01-03,29,42845.23,53783.847760080236,53767.368010130514,53800.32751002996,6.1281409330306165,0.26216825126992227,0.4,0.24486277435076242,0.05610089335038724,0.17709453176029877,greed,49.636073904505736,262,10
130,2024-01-03,30,42845.23,53803.73570135068,53767.368010130514,53840.10339257084,13.51864912207191,0.33732636171433716,0.4,0.24443876787461633,0.052732886432445655,0.16664446825626678,greed,51.94157994600878,277,15
131,2024-01-03,31,42845.23,54124.48134112847,54119.84847826456,54129.11420399237,1.7119287794025682,0.30461296864200194,0.4,0.24098634567314278,0.054527940653004564,0.16642338920697333,greed,53.00306055574147,282,5
132,2024-01-03,32,42845.23,54138.59461142867,54119.84847826456,54157.34074459278,6.925238196025305,0.34767225420603315,0.4,0.25420912142668445,0.05047204552030023,0.1709292561448039,greed,55.01143498353987,291,9
133,2024-01-03,33,42845.23,54149.367845351866,54105.42474770622,54193.310942997516,16.23032710968872,0.36470129737950163,0.4,0.24671668728598353,0.04918693615892345,0.17526274245056128,greed,56.811284044793624,302,11
134,2024-01-03,34,42845.23,54476.53948869306,54476.269087786466,54476.80988959965,0.09927242410431143,0.31521911735845076,0.4,0.24460583992855436,0.044182615821570285,0.16738949803415215,greed,57.65879923184855,308,6
135,2024-01-03,35,42845.23,54498.93124000505,54476.269087786466,54521.59339222363,8.316549225077747,0.33793879328414206,0.4,0.23051848895010443,0.050745268334281404,0.16380357476950716,greed,59.45699610591397,317,9
136,2024-01-03,36,42845.23,54500.43274824095,54457.63228093665,54543.23321554525,15.706468791547252,0.36669304780658707,0.4,0.19218410206909234,0.04360134544698597,0.17089504398681238,greed,61.870409240811505,332,15
137,2024-01-03,37,42845.23,54857.447091285096,54852.19313711532,54862.70104545488,1.9154935011969574,0.34019725487627256,0.4,0.22296346537568704,0.05748635209708834,0.16545708164592632,greed,63.1169244510623,339,7
138,2024-01-03,38,42845.23,54863.70030591542,54852.19313711532,54875.20747471552,4.194820522836687,0.3414377025114262,0.4,0.22218807963604603,0.05643581273688898,0.1603524788346716,greed,64.62813646930955,346,7
139,2024-01-03,39,42845.23,54857.29920609604,54798.30249471275,54916.295917479336,21.50915638833986,0.35459269733014726,0.4,0.22702847118321945,0.0406360936297033,0.16646145927622225,greed,66.51114206152208,357,11
140,2024-01-03,40,42845.23,55194.93151458043,55176.1837020288,55213.679327132064,6.793309471424682,0.35911596095006104,0.4,0.18140848886789865,0.04257496796599288,0.15990298539930464,greed,67.85705118447471,365,8
141,2024-01-03,41,42845.23,55216.90962138459,55176.1837020288,55257.635540740375,14.751249077516286,0.41289715595518145,0.4,0.19352646499693868,0.041845811724574924,0.1644343618216888,greed,70.06741009996755,379,14
142,2024-01-03,42,42845.23,55583.87139549278,55578.863096990295,55588.879693995266,1.8020689731560062,0.4681341361852376,0.4,0.19662392846403517,0.04754571930484145,0.1500778507315094,greed,72.19913641099157,391,12
143,2024-01-03,43,42845.23,55395.78694068934,55176.1837020288,55615.39017934987,79.28517701017927,0.4906195141124628,0.4,0.2364307534496828,0.04169034015361364,0.1679183424676629,greed,73.97087659446176,399,8
144,2024-01-03,44,42845.23,55760.439181514565,55741.6916886305,55779.186674398625,6.724298861074577,0.47420639947941506,0.4,0.23326270774466948,0.044722330662348084,0.17279866226812757,greed,75.49503726581885,411,12
145,2024-01-03,45,42845.23,55856.45680212363,55741.6916886305,55971.221915616756,41.09287271825878,0.47785509963240624,0.4,0.2362491565038273,0.054410321227829295,0.15187024087533724,greed,77.11217377802171,416,5
146,2024-01-03,46,42845.23,55942.58038722091,55741.6916886305,56143.469085811324,71.81960402967152,0.5384413451943387,0.4,0.2499612221202874,0.04060944305467189,0.1760164494322417,greed,79.05695660200163,425,9
147,2024-01-03,47,42845.23,56015.63240075091,55741.6916886305,56289.57311287133,97.80866532419776,0.577320940165625,0.4,0.25438583653661906,0.04794327665008165,0.15314607499597443,greed,80.82438497660362,434,9
148,2024-01-03,48,42845.23,56074.78118692404,55741.6916886305,56407.87068521758,118.80188963491305,0.6358129371894531,0.4,0.23352552207286836,0.05681419971755862,0.15267612986136167,greed,82.70276613837311,444,10
149,2024-01-03,49,42845.23,56462.678757072834,56461.13816889327,56464.2193452524,0.5457014132096439,0.5736074325056023,0.4,0.2416964618550035,0.044664328230996024,0.1602878059283478,greed,83.98328450067899,450,6
150,2024-01-04,0,44151.1,54643.24991448366,54561.32600156839,54725.17382739893,29.985007496252727,-0.030275009957908647,0.36,0.2984663722145563,0.049591642035085,0.16752598454142506,greed,1.999870542566648,6,6
151,2024-01-04,1,44151.1,54697.865856427175,54561.32600156839,54834.40571128595,49.92511233150284,-0.021715065306695914,0.36,0.27879905496849083,0.05115484531900875,0.16759606303982277,greed,3.9687646941186863,15,9
152,2024-01-04,2,44151.1,55014.53212815244,55001.8564760862,55027.20778021867,4.608110466779117,-0.039234313694278475,0.36,0.22876778904438622,0.05799294794290025,0.16822665666880718,greed,5.948047562600302,24,9
153,2024-01-04,3,44151.1,54777.265688636544,54506.71005962488,55047.82131764821,98.78391175987156,-0.047713001786953195,0.36,0.2452401335846426,0.04996495395697881,0.1599104544384274,greed,7.807409956677744,33,9
