step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,mm_2_position,mm_2_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash,noise_10_position,noise_10_cash,noise_11_position,noise_11_cash,noise_12_position,noise_12_cash,noise_13_position,noise_13_cash,noise_14_position,noise_14_cash,data_source,replay_interval_ms
21,2026-01-08T18:41:57.292098,41949.226453794516,41947.479413965935,41950.9734936231,0.8329306527301004,0.026705369501889228,0.0,0.0871527240040787,0.2668401865596576,neutral,2,7.647604222388619,76,-0.2787988002166814,111741.26279299757,-1.4264030226053006,159833.84388952338,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.1445699804780038,93936.41742121377,0.05294109212693279,97779.39425252852,0.2687618709148544,88719.60339732177,0.601278687141265,74778.55133994303,0.10450215873815774,95608.71993700655,0.08200695714457215,96559.86345890778,0.0,100000.0,0.04744535663437931,98006.36280131048,-0.11783819205524929,104927.51333472718,0.10709846617744408,95503.66944100046,-0.0024241793806702716,100096.16099568682,0.4186101633093836,82442.24933670467,-0.14472639674540932,106067.86289421265,-0.010064358169616691,100417.62755389893,0.15304021650793484,93580.8971530165,sample,500
22,2026-01-08T18:41:57.292729,41950.05839755529,41947.479413965935,41952.63738114463,1.2295494632725703,0.024084936509357335,0.0,0.0871527240040787,0.2668401865596576,neutral,3,8.26969584284477,79,-0.15670717976053056,106619.82705729544,-1.4264030226053006,159833.84388952338,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.1445699804780038,93936.41742121377,0.05294109212693279,97779.39425252852,0.2687618709148544,88719.60339732177,0.601278687141265,74778.55133994303,0.10450215873815774,95608.71993700655,0.08200695714457215,96559.86345890778,-0.12209162045615085,105121.43573570214,0.04744535663437931,98006.36280131048,-0.11783819205524929,104927.51333472718,0.10709846617744408,95503.66944100046,-0.0024241793806702716,100096.16099568682,0.4186101633093836,82442.24933670467,-0.14472639674540932,106067.86289421265,-0.010064358169616691,100417.62755389893,0.15304021650793484,93580.8971530165,sample,500
23,2026-01-08T18:41:57.293327,41950.09632552274,41947.479413965935,41952.713237079544,1.2476307737164383,0.02366406659511587,0.0,0.0871527240040787,0.2668401865596576,neutral,5,9.011663721195799,84,-0.04269238144969936,101837.19365226437,-1.5,162921.4270712785,-0.05435610264549795,102280.38598697184,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,0.05294109212693279,97779.39425252852,0.2687618709148544,88719.60339732177,0.601278687141265,74778.55133994303,0.10450215873815774,95608.71993700655,0.08200695714457215,96559.86345890778,-0.12209162045615085,105121.43573570214,0.04744535663437931,98006.36280131048,-0.11783819205524929,104927.51333472718,0.10709846617744408,95503.66944100046,0.12552890065952707,94728.19182695985,0.4186101633093836,82442.24933670467,-0.14472639674540932,106067.86289421265,-0.010064358169616691,100417.62755389893,0.15304021650793484,93580.8971530165,sample,500
24,2026-01-08T18:41:57.294530,41949.835120494026,41945.89916388648,41953.77107710158,1.8765063539543734,0.02469514388977892,0.0,0.0871527240040787,0.2668401865596576,neutral,7,9.845477063075332,91,-0.2863262822657098,112058.76214763644,-0.9214546122906624,138650.34494006052,-0.5,120976.35661853978,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,0.05294109212693279,97779.39425252852,0.2687618709148544,88719.60339732177,0.601278687141265,74778.55133994303,0.10450215873815774,95608.71993700655,0.08200695714457215,96559.86345890778,-0.12209162045615085,105121.43573570214,0.04744535663437931,98006.36280131048,-0.22937865776442867,109606.23060253198,0.10709846617744408,95503.66944100046,0.12552890065952707,94728.19182695985,0.48971088859858913,79459.30578450546,-0.004047300497153544,100165.84429487979,-0.010064358169616691,100417.62755389893,0.1635332711408277,93140.68504102173,sample,500
25,2026-01-08T18:41:57.295126,41950.053520780675,41945.89916388648,41954.20787767487,1.9806205453990797,0.028436945167953784,0.0,0.0871527240040787,0.2668401865596576,neutral,6,10.652385886349196,97,-0.5096973034498578,121430.0188356546,-0.9214546122906624,138650.37972369345,-0.5835378020897148,124481.11893305574,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,0.05294109212693279,97779.39425252852,0.2687618709148544,88719.60339732177,0.601278687141265,74778.55133994303,0.10450215873815774,95608.71993700655,0.08200695714457215,96559.86345890778,0.02344480086191411,99015.61136921805,0.04744535663437931,98006.36280131048,-0.22937865776442867,109606.23060253198,0.10709846617744408,95503.66944100046,0.23672618128598147,90063.0198778157,0.48971088859858913,79459.30578450546,-0.004047300497153544,100165.84429487979,-0.010064358169616691,100417.62755389893,0.21370839247017118,91035.6275704829,sample,500
26,2026-01-08T18:41:57.295612,41950.053520780675,41945.89916388648,41954.20787767487,1.9806205453990797,0.027656221035421764,0.0,0.0871527240040787,0.2668401865596576,neutral,2,11.152385886349196,99,-0.5096973034498578,121430.0188356546,-0.42145461229066233,117673.27578485601,-1.0835378020897148,145458.22287189317,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,0.05294109212693279,97779.39425252852,0.2687618709148544,88719.60339732177,0.601278687141265,74778.55133994303,0.10450215873815774,95608.71993700655,0.08200695714457215,96559.86345890778,0.02344480086191411,99015.61136921805,0.04744535663437931,98006.36280131048,-0.22937865776442867,109606.23060253198,0.10709846617744408,95503.66944100046,0.23672618128598147,90063.0198778157,0.48971088859858913,79459.30578450546,-0.004047300497153544,100165.84429487979,-0.010064358169616691,100417.62755389893,0.21370839247017118,91035.6275704829,sample,500
27,2026-01-08T18:41:57.296203,41950.48387833344,41945.89916388648,41955.06859278039,2.1857742858233116,0.027262784636418614,0.0,0.0871527240040787,0.2668401865596576,neutral,5,11.91862499523581,104,-0.5096973034498578,121430.0188356546,-0.297638181253668,112479.68425374595,-1.2259604799393349,151433.45350489125,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,0.05294109212693279,97779.39425252852,0.24818770793702905,89582.605162971,0.601278687141265,74778.55133994303,0.24692483658777784,89633.48930400847,0.08200695714457215,96559.86345890778,0.02344480086191411,99015.61136921805,0.04744535663437931,98006.36280131048,-0.22937865776442867,109606.23060253198,0.0038561981182750338,99834.2592064613,0.23672618128598147,90063.0198778157,0.48971088859858913,79459.30578450546,-0.004047300497153544,100165.84429487979,-0.010064358169616691,100417.62755389893,0.21370839247017118,91035.6275704829,sample,500
28,2026-01-08T18:41:57.296834,41950.80714233077,41946.17562896072,41955.438655700826,2.2080687765258142,0.026788707219468168,0.0,0.0871527240040787,0.2668401865596576,neutral,6,12.701442811699861,110,-0.5096973034498578,121430.0188356546,-0.5342424063353635,122407.81650600338,-0.9999999999999998,141953.12815056252,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,-0.01189871298871581,100499.15817971557,0.24818770793702905,89582.605162971,0.7124706793260663,70113.4836808618,0.28246362520618296,88142.45698981897,0.010759726599374783,99548.39260706281,0.02344480086191411,99015.61136921805,0.04744535663437931,98006.36280131048,-0.22937865776442867,109606.23060253198,0.0038561981182750338,99834.2592064613,0.23672618128598147,90063.0198778157,0.48971088859858913,79459.30578450546,-0.004047300497153544,100165.84429487979,-0.010064358169616691,100417.62755389893,0.21370839247017118,91035.6275704829,sample,500
29,2026-01-08T18:41:57.297393,41955.51057050993,41954.22220569897,41956.79893532089,0.61415761288131,0.025405365478723553,0.0,0.0871527240040787,0.2668401865596576,neutral,3,12.999165707370418,113,-0.5128026912992328,121560.31096926701,-0.661551145592822,127749.11050625429,-0.8326912314362763,134933.8188972782,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,-0.01189871298871581,100499.15817971557,0.08087893937330556,96601.91441625531,0.7124706793260663,70113.4836808618,0.28246362520618296,88142.45698981897,0.010759726599374783,99548.39260706281,0.15385892796874778,93544.02523535473,0.04744535663437931,98006.36280131048,-0.22937865776442867,109606.23060253198,0.0038561981182750338,99834.2592064613,0.23672618128598147,90063.0198778157,0.48971088859858913,79459.30578450546,-0.004047300497153544,100165.84429487979,-0.010064358169616691,100417.62755389893,0.21370839247017118,91035.6275704829,sample,500
30,2026-01-08T18:41:57.298037,41954.35271364004,41951.90649195918,41956.79893532089,1.1661348692726574,0.020265896458333786,0.0,0.0871527240040787,0.2668401865596576,neutral,5,13.468324147935883,118,-0.4907613552995397,120635.96033707052,-0.661551145592822,127749.11050625429,-0.4999999999999997,120976.01704771303,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,-0.01189871298871581,100499.15817971557,0.08087893937330556,96601.91441625531,0.7124706793260663,70113.4836808618,0.15319909512261357,93565.64980826029,0.010759726599374783,99548.39260706281,0.026045104342330205,98906.12573896076,0.04744535663437931,98006.36280131048,-0.22937865776442867,109606.23060253198,0.0038561981182750338,99834.2592064613,0.29393911785072996,87662.54820186929,0.48971088859858913,79459.30578450546,-0.15891445078788477,106663.1751305405,-0.010064358169616691,100417.62755389893,0.21370839247017118,91035.6275704829,sample,500
31,2026-01-08T18:41:57.298648,41954.35271364004,41951.90649195918,41956.79893532089,1.1661348692726574,0.014720422226993867,0.0,0.0871527240040787,0.2668401865596576,neutral,3,13.882389911601381,121,-0.4907613552995397,120635.96033707052,-0.661551145592822,127749.11050625429,-0.08593423633450196,103605.1688488964,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.030555182167172595,98719.05082624484,-0.01189871298871581,100499.15817971557,0.08087893937330556,96601.91441625531,0.7124706793260663,70113.4836808618,0.15319909512261357,93565.64980826029,0.010759726599374783,99548.39260706281,0.026045104342330205,98906.12573896076,-0.07339908437118357,103076.01749044892,-0.22937865776442867,109606.23060253198,0.0038561981182750338,99834.2592064613,0.29393911785072996,87662.54820186929,0.3835920396105406,83911.19381428641,-0.15891445078788477,106663.1751305405,-0.19716683184150308,108266.93303379616,0.21370839247017118,91035.6275704829,sample,500
32,2026-01-08T18:41:57.299299,41954.35271364004,41951.90649195918,41956.79893532089,1.1661348692726574,0.016249729761423505,0.0,0.0871527240040787,0.2668401865596576,neutral,4,14.200821997241908,125,-0.7360856225356304,130928.9812914501,-0.661551145592822,127749.11050625429,-0.012826417930063574,100538.15648736227,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.060362105717016404,97468.44772798357,-0.01189871298871581,100499.15817971557,0.08087893937330556,96601.91441625531,0.7539195762958514,68374.4206446097,0.08009127671817518,96632.66216979442,0.010759726599374783,99548.39260706281,0.026045104342330205,98906.12573896076,-0.07339908437118357,103076.01749044892,-0.22937865776442867,109606.23060253198,0.0038561981182750338,99834.2592064613,0.29393911785072996,87662.54820186929,0.3835920396105406,83911.19381428641,-0.15891445078788477,106663.1751305405,-0.023098385125041254,100963.57821392996,0.21370839247017118,91035.6275704829,sample,500
33,2026-01-08T18:41:57.299975,41954.36166167342,41951.332093036486,41957.39123031035,1.4442210616205857,0.016343976845927363,0.0,0.0871527240040787,0.2668401865596576,neutral,7,14.925437207390768,132,-0.34956055242206585,114711.81024725844,-0.661551145592822,127749.11050625429,-0.4365489054056575,118316.51701700236,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.060362105717016404,97468.44772798357,0.09279116383178533,96106.70606739429,0.08087893937330556,96601.91441625531,0.7539195762958514,68374.4206446097,0.08009127671817518,96632.66216979442,0.010759726599374783,99548.39260706281,0.026045104342330205,98906.12573896076,-0.11722591807643634,104914.61154580426,-0.22937865776442867,109606.23060253198,0.03007263505321737,98734.3014331814,0.29393911785072996,87662.54820186929,0.3835920396105406,83911.19381428641,-0.15891445078788477,106663.1751305405,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
34,2026-01-08T18:41:57.300531,41954.36166167342,41951.332093036486,41957.39123031035,1.4442210616205857,0.016078675598064616,0.0,0.0871527240040787,0.2668401865596576,neutral,1,14.949782846513507,133,-0.34956055242206585,114711.81024725844,-0.661551145592822,127749.11050625429,-0.46089454452839645,119337.99652242707,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.060362105717016404,97468.44772798357,0.09279116383178533,96106.70606739429,0.08087893937330556,96601.91441625531,0.7539195762958514,68374.4206446097,0.10443691584091414,95611.18266436971,0.010759726599374783,99548.39260706281,0.026045104342330205,98906.12573896076,-0.11722591807643634,104914.61154580426,-0.22937865776442867,109606.23060253198,0.03007263505321737,98734.3014331814,0.29393911785072996,87662.54820186929,0.3835920396105406,83911.19381428641,-0.15891445078788477,106663.1751305405,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
35,2026-01-08T18:41:57.301233,41955.193732706466,41951.332093036486,41959.05537237644,1.8408398705430915,0.01841479479850041,0.0,0.0871527240040787,0.2668401865596576,neutral,5,15.322544577026948,138,-0.29430582402318783,112393.80078648658,-0.661551145592822,127749.11050625429,-0.7784015466429585,132660.22532823574,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.060362105717016404,97468.44772798357,0.037536435432907286,98424.71552816615,0.22810965642588082,90424.31768396508,0.7539195762958514,68374.4206446097,0.10443691584091414,95611.18266436971,0.010759726599374783,99548.39260706281,0.026045104342330205,98906.12573896076,-0.11722591807643634,104914.61154580426,-0.22937865776442867,109606.23060253198,0.03007263505321737,98734.3014331814,0.34343750632847514,85585.64257888818,0.5043699361947821,78843.46736374906,-0.15891445078788477,106663.1751305405,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
36,2026-01-08T18:41:57.301843,41955.193732706466,41951.332093036486,41959.05537237644,1.8408398705430915,0.016974883721045133,0.0,0.0871527240040787,0.2668401865596576,neutral,2,15.627131320970442,140,-0.09708603469725824,104120.16790915582,-0.661551145592822,127749.11050625429,-0.8857685012605235,137165.24132219757,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.060362105717016404,97468.44772798357,0.037536435432907286,98424.71552816615,0.22810965642588082,90424.31768396508,0.7539195762958514,68374.4206446097,0.10443691584091414,95611.18266436971,0.010759726599374783,99548.39260706281,-0.1711746849835994,107179.75861629152,-0.11722591807643634,104914.61154580426,-0.12201170314686358,105101.21460857014,0.03007263505321737,98734.3014331814,0.34343750632847514,85585.64257888818,0.5043699361947821,78843.46736374906,-0.15891445078788477,106663.1751305405,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
37,2026-01-08T18:41:57.302517,41956.43596044378,41953.816548511124,41959.05537237644,1.2486341476320573,0.017108279436528942,0.0,0.0871527240040787,0.2668401865596576,neutral,5,15.930073968400205,145,-0.009697303449857808,100454.09422340701,-0.6593734771107286,127657.75481005611,-1.0343993374625366,143401.82040334394,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.027989399967889586,98826.60628616136,0.037536435432907286,98424.71552816615,0.22810965642588082,90424.31768396508,0.7539195762958514,68374.4206446097,0.10443691584091414,95611.18266436971,0.010759726599374783,99548.39260706281,-0.1711746849835994,107179.75861629152,0.06377762387470365,97319.87390648012,-0.12201170314686358,105101.21460857014,0.03007263505321737,98734.3014331814,0.34343750632847514,85585.64257888818,0.5043699361947821,78843.46736374906,-0.24848085051737867,110420.6045124875,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
38,2026-01-08T18:41:57.303241,41956.67740595364,41953.816548511124,41959.53826339616,1.3637197315885734,0.013849114861240719,0.0,0.0871527240040787,0.2668401865596576,neutral,6,16.855346425985434,151,-0.009697303449857808,100454.09422340701,-0.7874286525769094,133030.89084485522,-0.6036379689201609,125329.32532766373,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.027989399967889586,98826.60628616136,-0.055530309874968986,102329.2206875798,0.22810965642588082,90424.31768396508,0.7539195762958514,68374.4206446097,0.10443691584091414,95611.18266436971,0.010759726599374783,99548.39260706281,-0.1711746849835994,107179.75861629152,0.06377762387470365,97319.87390648012,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.3485859391704489,114620.39503741084,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
39,2026-01-08T18:41:57.303918,41958.56797291941,41957.59768244265,41959.53826339616,0.4624993290450115,0.014560401053919722,0.0,0.0871527240040787,0.2668401865596576,neutral,3,17.27307721418825,154,-0.009697303449857808,100454.09422340701,-0.8969703234803644,137627.50780953065,-0.6036379689201609,125329.32532766373,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,0.014243035918819077,99401.56331498017,0.22810965642588082,90424.31768396508,0.7539195762958514,68374.4206446097,0.10443691584091414,95611.18266436971,0.010759726599374783,99548.39260706281,-0.1711746849835994,107179.75861629152,-0.09031693477497585,103785.31140335693,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.3485859391704489,114620.39503741084,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
40,2026-01-08T18:41:57.304615,41959.727378959695,41957.59768244265,41961.85707547674,1.0151145634543,0.016450906914881748,0.0,0.0871527240040787,0.2668401865596576,neutral,6,18.090048548133268,160,-0.009697303449857808,100454.09422340701,-0.45868510318177935,119237.03677053003,-1.2657068926052268,153110.2108331742,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,0.014243035918819077,99401.56331498017,0.18151584114661104,92379.28223994274,0.9150345255080798,61613.90194523023,0.10443691584091414,95611.18266436971,0.12002229605289688,94963.53228395476,-0.1711746849835994,107179.75861629152,-0.09031693477497585,103785.31140335693,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.3485859391704489,114620.39503741084,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
41,2026-01-08T18:41:57.305229,41960.03282742661,41957.59768244265,41962.46797241057,1.160697368364095,0.016015955420929935,0.0,0.0871527240040787,0.2668401865596576,neutral,3,18.60408973619484,163,-0.009697303449857808,100454.09422340701,-0.4446439151202058,118647.90225085901,-1.103637968920161,146309.3988137166,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,0.014243035918819077,99401.56331498017,0.18151584114661104,92379.28223994274,0.9150345255080798,61613.90194523023,0.09039572777934057,96200.31718404073,0.12002229605289688,94963.53228395476,-0.1711746849835994,107179.75861629152,-0.09031693477497585,103785.31140335693,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.3485859391704489,114620.39503741084,-0.07298044781320255,103056.20455872732,0.21370839247017118,91035.6275704829,sample,500
42,2026-01-08T18:41:57.305934,41960.226088825635,41957.59768244265,41962.85449520862,1.2528084941315412,0.019818189591120246,0.0,0.0871527240040787,0.2668401865596576,neutral,5,19.543364877095772,168,-0.009697303449857808,100454.09422340701,-0.5459879797062046,122900.5884870343,-0.603637968920161,125328.16482751131,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,0.014243035918819077,99401.56331498017,0.18151584114661104,92379.28223994274,0.9796099339223554,58904.133477973315,0.09039572777934057,96200.31718404073,0.12002229605289688,94963.53228395476,0.026492569066246613,98885.13858710666,-0.09031693477497585,103785.31140335693,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.3485859391704489,114620.39503741084,0.10405203062360875,95627.48485224615,0.21370839247017118,91035.6275704829,sample,500
43,2026-01-08T18:41:57.306595,41960.226088825635,41957.59768244265,41962.85449520862,1.2528084941315412,0.018578310696344597,0.0,0.0871527240040787,0.2668401865596576,neutral,2,19.793321175479964,170,-0.009697303449857808,100454.09422340701,-0.46198611368868847,119376.50818378622,-0.603637968920161,125328.16482751131,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,0.014243035918819077,99401.56331498017,0.26449305732994843,88897.32139082388,0.8126308517215018,65910.17463034025,0.09039572777934057,96200.31718404073,0.12002229605289688,94963.53228395476,0.026492569066246613,98885.13858710666,-0.09031693477497585,103785.31140335693,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.3485859391704489,114620.39503741084,0.10405203062360875,95627.48485224615,0.21370839247017118,91035.6275704829,sample,500
44,2026-01-08T18:41:57.307264,41960.226088825635,41957.59768244265,41962.85449520862,1.2528084941315412,0.017784164713972168,0.0,0.0871527240040787,0.2668401865596576,neutral,2,19.82932030599739,172,-0.009697303449857808,100454.09422340701,-0.42598698317126205,117866.0711486183,-0.603637968920161,125328.16482751131,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,0.014243035918819077,99401.56331498017,0.26449305732994843,88897.32139082388,0.8126308517215018,65910.17463034025,0.09039572777934057,96200.31718404073,0.12002229605289688,94963.53228395476,0.00976231906672305,99587.09968571336,-0.09031693477497585,103785.31140335693,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.36785481968835176,115428.87097397207,0.10405203062360875,95627.48485224615,0.21370839247017118,91035.6275704829,sample,500
45,2026-01-08T18:41:57.307840,41960.226088825635,41957.59768244265,41962.85449520862,1.2528084941315412,0.01733075954727595,0.0,0.0871527240040787,0.2668401865596576,neutral,0,19.82932030599739,172,-0.009697303449857808,100454.09422340701,-0.42598698317126205,117866.0711486183,-0.603637968920161,125328.16482751131,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,0.014243035918819077,99401.56331498017,0.26449305732994843,88897.32139082388,0.8126308517215018,65910.17463034025,0.09039572777934057,96200.31718404073,0.12002229605289688,94963.53228395476,0.00976231906672305,99587.09968571336,-0.09031693477497585,103785.31140335693,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.36785481968835176,115428.87097397207,0.10405203062360875,95627.48485224615,0.21370839247017118,91035.6275704829,sample,500
46,2026-01-08T18:41:57.308656,41957.41899403835,41951.98349286808,41962.85449520862,2.590960693289647,0.0139560469754499,0.0,0.0871527240040787,0.2668401865596576,neutral,7,20.447618109340755,179,-0.009697303449857808,100454.09422340701,-0.16575937773083324,106949.92790331793,-0.5000000000000002,120980.15649197459,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,-0.161407234352775,106770.4405539319,0.23000778250999385,90344.04707081764,0.8126308517215018,65910.17463034025,0.09039572777934057,96200.31718404073,-0.0480831977590741,102016.51049006441,0.00976231906672305,99587.09968571336,0.03689917971641518,98446.96010150888,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.36785481968835176,115428.87097397207,0.10405203062360875,95627.48485224615,0.10086774252171023,95769.5493281129,sample,500
47,2026-01-08T18:41:57.309442,41957.00203076968,41951.14956633074,41962.85449520862,2.7897438595102466,0.0121710070304216,0.0,0.0871527240040787,0.2668401865596576,neutral,5,20.835812514609582,184,-0.009697303449857808,100454.09422340701,0.016750615184219775,99294.46516455815,-0.5000000000000002,120980.15649197459,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,-0.23712501517383677,109946.8885019869,0.23000778250999385,90344.04707081764,0.6176679475777964,74089.24283633345,0.09039572777934057,96200.31718404073,-0.0480831977590741,102016.51049006441,-0.0049091950604492375,100202.59880419188,0.13974138589330165,94131.40756774195,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.36785481968835176,115428.87097397207,0.10405203062360875,95627.48485224615,0.10086774252171023,95769.5493281129,sample,500
48,2026-01-08T18:41:57.310140,41957.00203076968,41951.14956633074,41962.85449520862,2.7897438595102466,0.012777345470349862,0.0,0.0871527240040787,0.2668401865596576,neutral,3,21.10511954474894,187,-0.009697303449857808,100454.09422340701,-0.0925164043401094,103880.55783445363,-0.5000000000000002,120980.15649197459,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.22185228372723603,90692.20919720874,-0.23712501517383677,109946.8885019869,0.23000778250999385,90344.04707081764,0.6176679475777964,74089.24283633345,0.27968275261118436,88257.29330319112,-0.0480831977590741,102016.51049006441,-0.0049091950604492375,100202.59880419188,0.13974138589330165,94131.40756774195,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.5043699361947821,78843.46736374906,-0.36785481968835176,115428.87097397207,0.10405203062360875,95627.48485224615,0.02084773721419561,99126.48053906702,sample,500
49,2026-01-08T18:41:57.310936,41957.00203076968,41951.14956633074,41962.85449520862,2.7897438595102466,0.012257698869010398,0.0,0.0871527240040787,0.2668401865596576,neutral,4,21.34937313709172,191,-0.009697303449857808,100454.09422340701,-0.061134490510578995,102565.29629764186,-0.5000000000000002,120980.15649197459,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.31805407430223975,86655.30745713132,-0.23712501517383677,109946.8885019869,0.16411586757473307,93108.28864947871,0.6176679475777964,74089.24283633345,0.27968275261118436,88257.29330319112,-0.03784914907745318,101587.06059434067,-0.0049091950604492375,100202.59880419188,0.13974138589330165,94131.40756774195,-0.060728570892346546,102529.83226891019,0.03007263505321737,98734.3014331814,0.17262001495870924,92752.08827509222,0.43244409804388784,81860.83895770092,-0.36785481968835176,115428.87097397207,0.10405203062360875,95627.48485224615,0.02084773721419561,99126.48053906702,sample,500
